"TRIAL","LOC","ENV","AGROZONE","DOP","DOH","YEAR","TMEAN","TRANGE","TMAX","TMIN","RHMEAN","PRECIPITATION","WINDSPEED"
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,26.94,13,34.69,21.69,43.5,0,2.19
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,25.42,17.54,34.6,17.05,41.88,0,2.83
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,25.37,19.04,35.35,16.31,35.56,0,2.81
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,25.52,18.45,35.31,16.87,35.56,0,3.02
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,25.51,18.48,35.51,17.03,35.38,0,3.13
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,25.24,17.86,34.93,17.07,35.19,0,2.52
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,25.01,14.93,32.62,17.69,38.56,0,2.37
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,25.65,16.38,34.87,18.5,41.56,0,2.16
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,25.13,17.01,34.36,17.36,38.94,0,2.9
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,24.92,17.73,34.41,16.68,37.56,0,3.27
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,26,17.75,34.81,17.07,34.75,0,2.68
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,25.44,15.36,33.23,17.86,37.56,0,1.84
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,25.51,17.62,35.23,17.61,37.94,0,1.83
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,26.51,18.3,36.25,17.95,36.31,0,1.59
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,27.62,14.77,34.65,19.87,43.12,0.1,1.02
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,28.46,14.33,36.09,21.76,37.75,0.03,2.24
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,28.76,13.87,36.42,22.56,55.5,0.01,1.2
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,28.46,9.41,33.4,24.01,70.5,0.12,2.54
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,29.83,12.6,36.62,24.01,62.12,0.02,2.46
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,29.67,12.41,36.5,24.09,54.81,0.03,1.66
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,29.18,11.08,35.41,24.34,59.06,0.07,1.81
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,28.99,10.73,34.66,23.93,60.06,0.02,1.43
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,27.06,8.02,31.72,23.71,59.38,0.31,1.16
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,27.55,11.25,34.05,22.8,60.56,0.76,2.09
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,28.62,12.87,35.76,22.89,45.19,0.03,2.3
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,28.62,18.22,38.55,20.33,31.81,0,2.76
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,29.14,17.4,37.81,20.4,37.69,0,1.91
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,29.61,12.86,36.58,23.71,52.75,0.01,1.18
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,29.48,11.9,36.41,24.51,49.62,0.01,1.37
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,30.74,13.23,37.63,24.4,58.06,0.02,1.38
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,30.54,10.01,35.91,25.9,57.75,0.13,1.4
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,29.93,9.48,34.83,25.35,61.06,0.01,2.17
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,30.98,11.86,37.04,25.19,56.81,0.05,1.92
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,31.59,14.54,39.42,24.88,46.69,0.16,2.04
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,30.11,12.88,36.87,23.98,55.12,0.07,2.11
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,30.49,10.76,36.07,25.31,59.94,0.03,1.58
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,31.3,12.37,37.6,25.23,51.56,0.04,1.63
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,31.08,11.57,37.01,25.44,54.38,0.05,0.91
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,29.73,9.25,34.69,25.45,51,0.05,1.13
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,30.62,14.05,37.89,23.83,34.38,0,1.39
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,30.16,15.85,38.24,22.39,40.25,0,1.78
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,31.36,15.64,39.08,23.44,49.62,0,1.3
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,32.17,12.41,38.95,26.55,54.62,0,3.13
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,31.61,10.14,36.94,26.8,57.69,0.18,2.35
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,31.36,9.03,36.51,27.48,57.19,0,2.53
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,30.48,10.3,36.21,25.91,59.56,0,3.19
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,29.63,8.88,34.04,25.16,62.5,0,1.68
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,29.85,9.6,34.81,25.22,60.5,0.02,1.48
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,31.24,12.27,37.48,25.21,55.44,0,1.82
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,31.19,14.04,38.26,24.23,46.88,0.47,1.08
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,31.76,15.7,39.83,24.13,42.25,0,1.55
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,32.52,13.95,40.08,26.12,52.62,0.02,1.55
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,31.89,11.55,38.2,26.65,58.81,0.69,2.18
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,32.08,11.91,38.5,26.58,55.12,0.02,1.91
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,30.88,8.99,35.94,26.94,59.88,0.56,1.76
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,32.23,14.3,39.98,25.67,50.44,0,1.49
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,32.89,13.73,40.55,26.82,48.5,0.13,1.77
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,33.23,16.43,41.64,25.21,46.12,0.02,1.58
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,33.41,14.8,41.22,26.41,50.94,0.34,1.94
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,32.2,10.17,37.48,27.3,57.31,0.06,3.11
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,30.59,7.07,34.5,27.43,65,0.33,3.05
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,30.69,8.3,35.09,26.8,62.75,0.27,2.77
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,29.2,7.16,33.36,26.19,63.56,0.26,2.95
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,32.13,16.34,40.18,23.83,53.62,0.03,2.52
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,31.21,8.91,36.44,27.53,57.06,0.15,3.09
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,32.87,14.9,40.32,25.41,50.44,0.07,2.06
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,31.17,9.12,36.4,27.28,54.56,0.27,2.56
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,29.72,7.86,34.08,26.23,57.88,0.17,1.92
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,31.13,14.34,38.78,24.44,46.5,0,1.27
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,32.18,13.01,39.15,26.13,51.06,0.19,1.68
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,32.25,12.06,38.22,26.15,52.12,0.06,1.53
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,33.01,15.36,40.99,25.62,44.25,0.03,1.41
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,32.01,13.08,38.72,25.64,55.94,0.23,1.84
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,31.96,10.22,37.52,27.3,56.25,0,2.06
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,32.2,10.71,37.51,26.8,53.81,0,1.98
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,31,7.73,35.34,27.62,60.38,0.06,3.28
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,30.22,7.62,34.25,26.62,63.44,0.79,2.09
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,30.9,10.73,37.24,26.51,63,6.65,1.59
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,29.65,7.64,33.74,26.1,70.06,1.19,2.12
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,29.89,8.41,34.36,25.95,68.88,0,1.59
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,31.19,11.44,37.1,25.66,61.19,0.02,1.64
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,31.94,13.59,38.62,25.01,59.19,0.05,1.45
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,31.81,11.45,37.74,26.3,62.38,0.74,2.66
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,30.58,8.72,35.51,26.79,67.06,0.58,2.78
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,30.55,9.66,35.69,26.02,66.69,0.92,2.64
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,30.12,8.11,34.64,26.53,67.44,0.4,2.05
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,30.47,8.88,34.9,26.01,64.75,3.42,1.96
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,29.24,6.91,32.87,25.97,75.94,12.14,1.57
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,29.72,7.14,33.57,26.43,69.31,0,1.41
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,31.01,12.2,37.76,25.57,63.19,0.35,2.68
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,30.15,10.44,36.15,25.71,69.75,3.89,2.78
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,29.08,6.58,32.98,26.4,72.88,3.4,2.54
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,29.53,10.39,35.19,24.8,70.81,1.97,2.34
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,29.95,9.88,35.25,25.37,67.06,1.03,1.55
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,29.84,9.87,35.29,25.43,68.31,0.55,1.73
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,28.99,6.66,32.56,25.9,71.44,1.36,1.02
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,29.2,8.91,34.4,25.49,66.94,0.96,2.18
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,30.4,12.03,36.61,24.58,61.19,0.43,1.95
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,28.95,7.73,33.25,25.52,70.62,6.63,2.33
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,26.99,6.24,30.64,24.4,83.62,43.67,2.07
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,28.33,9.98,33.6,23.63,75,0.11,1.66
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,28.33,9.58,33.43,23.85,75.06,0.38,1.99
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,27.87,7.97,32.34,24.37,78.12,0.24,2.35
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,27.71,8.3,32.53,24.23,79.44,1.91,2.24
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,26.69,4.98,29.52,24.54,85.69,33.52,1.48
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,28.42,10.83,33.87,23.05,74.19,0.01,1.1
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,28.85,10.09,33.92,23.83,73.62,0.43,1.62
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,27.48,5.77,30.68,24.9,83.19,5.91,1.84
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,28.4,8.26,32.55,24.3,76.56,0.87,1.38
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,28.33,8.76,33.26,24.5,75,0.69,1.53
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,28.69,9.98,34.23,24.25,73.69,0.03,2.4
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,28.44,9.4,33.62,24.22,74,2.24,2.23
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,26.82,4.91,29.63,24.73,85.75,8.13,1.88
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,27.47,7.12,31.29,24.17,81.31,4.32,1.66
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,27.34,6.83,31.44,24.61,81.94,1.67,1.74
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,26.53,6.13,29.98,23.85,82.44,0.97,2.05
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,26.87,7.55,30.95,23.4,82.06,2.17,1.81
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,28.26,8.84,32.7,23.87,76.62,0.41,1.62
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,28.19,7.14,31.93,24.79,77.81,0.54,2.02
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,27.53,6.08,31.06,24.98,80.12,0.55,2.55
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,26.83,5.99,30.23,24.24,83.31,1.59,2.31
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,26.84,5.48,29.98,24.5,84.88,3.41,1.55
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,27.34,6.62,30.52,23.9,78.81,7.55,1.3
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,26.96,6.3,30.06,23.75,81.69,11.41,1.1
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,26.98,6.4,30.45,24.05,82.81,0.62,2.09
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,27.95,8.83,32.75,23.92,78.06,0.69,2.05
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,27.45,7.59,31.74,24.15,80.12,1.14,1.68
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,27.85,7.73,32.03,24.3,79.69,1.68,1.36
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,27.94,8.49,32.59,24.1,77.25,0.64,1.75
"18.GS.C2.setA.UYT.36.MK","Mokwa","Mokwa19","Southern Guinea Savanna","6/15/18","6/15/19",2019,28.08,8.45,32.7,24.26,76.5,2.19,1.66
"19.GS.C2.UYT.36.setA.MK","Mokwa","Mokwa20","Southern Guinea Savanna","6/27/19","5/16/20",2019,27.15,8.09,31.75,23.67,76.56,2.71,1.58
"19.GS.C2.UYT.36.setA.MK","Mokwa","Mokwa20","Southern Guinea Savanna","6/27/19","5/16/20",2019,27.3,8.09,31.34,23.25,73.81,6.33,1.41
"19.GS.C2.UYT.36.setA.MK","Mokwa","Mokwa20","Southern Guinea Savanna","6/27/19","5/16/20",2019,27.42,9.28,32.14,22.86,77.06,2.93,1.48
"19.GS.C2.UYT.36.setA.MK","Mokwa","Mokwa20","Southern Guinea Savanna","6/27/19","5/16/20",2019,28.18,9.06,32.47,23.4,74.75,2.65,1.52
"19.GS.C2.UYT.36.setA.MK","Mokwa","Mokwa20","Southern Guinea Savanna","6/27/19","5/16/20",2019,27.9,6.88,31.23,24.34,78.12,2.93,1.22
"19.GS.C2.UYT.36.setA.MK","Mokwa","Mokwa20","Southern Guinea Savanna","6/27/19","5/16/20",2019,27.04,6.16,30.67,24.51,82.12,2.28,1.52
"19.GS.C2.UYT.36.setA.MK","Mokwa","Mokwa20","Southern Guinea Savanna","6/27/19","5/16/20",2019,27.73,7.13,31.08,23.94,76.56,1.81,1.29
"19.GS.C2.UYT.36.setA.MK","Mokwa","Mokwa20","Southern Guinea Savanna","6/27/19","5/16/20",2019,26.36,4.97,29.27,24.3,83.88,4.35,0.94
"19.GS.C2.UYT.36.setA.MK","Mokwa","Mokwa20","Southern Guinea Savanna","6/27/19","5/16/20",2019,26.64,7.17,30.48,23.32,79.31,1.83,1.02
"19.GS.C2.UYT.36.setA.MK","Mokwa","Mokwa20","Southern Guinea Savanna","6/27/19","5/16/20",2019,28.08,8.73,32.44,23.73,72.44,0.06,1.05
"19.GS.C2.UYT.36.setA.MK","Mokwa","Mokwa20","Southern Guinea Savanna","6/27/19","5/16/20",2019,28.62,8.7,33.17,24.48,73.25,0.8,1.45
"19.GS.C2.UYT.36.setA.MK","Mokwa","Mokwa20","Southern Guinea Savanna","6/27/19","5/16/20",2019,26.44,5.55,29.55,24.01,83.5,3.25,2.16
"19.GS.C2.UYT.36.setA.MK","Mokwa","Mokwa20","Southern Guinea Savanna","6/27/19","5/16/20",2019,25.64,5.47,28.65,23.19,81.19,4.03,1.87
"19.GS.C2.UYT.36.setA.MK","Mokwa","Mokwa20","Southern Guinea Savanna","6/27/19","5/16/20",2019,26.9,9.49,31.97,22.48,74,0.35,1.62
"19.GS.C2.UYT.36.setA.MK","Mokwa","Mokwa20","Southern Guinea Savanna","6/27/19","5/16/20",2019,26.23,7.8,30.5,22.69,78.62,5.19,1.97
"19.GS.C2.UYT.36.setA.MK","Mokwa","Mokwa20","Southern Guinea Savanna","6/27/19","5/16/20",2019,26.33,9.32,31.66,22.34,75.31,0.74,1.85
"19.GS.C2.UYT.36.setA.MK","Mokwa","Mokwa20","Southern Guinea Savanna","6/27/19","5/16/20",2019,27.08,9.8,32.19,22.39,74.12,1.16,1.62
"19.GS.C2.UYT.36.setA.MK","Mokwa","Mokwa20","Southern Guinea Savanna","6/27/19","5/16/20",2019,28.46,10.92,34.02,23.1,70.75,1.73,1.77
"19.GS.C2.UYT.36.setA.MK","Mokwa","Mokwa20","Southern Guinea Savanna","6/27/19","5/16/20",2019,27.64,7.38,31.81,24.44,73.19,0.87,1.33
"19.GS.C2.UYT.36.setA.MK","Mokwa","Mokwa20","Southern Guinea Savanna","6/27/19","5/16/20",2019,27.31,8.25,31.9,23.65,75.75,2.24,1.62
"19.GS.C2.UYT.36.setA.MK","Mokwa","Mokwa20","Southern Guinea Savanna","6/27/19","5/16/20",2019,28.5,9.79,33.5,23.71,71.44,0.45,1.33
"19.GS.C2.UYT.36.setA.MK","Mokwa","Mokwa20","Southern Guinea Savanna","6/27/19","5/16/20",2019,25.5,3.33,27.26,23.93,89.38,12.83,2.41
"19.GS.C2.UYT.36.setA.MK","Mokwa","Mokwa20","Southern Guinea Savanna","6/27/19","5/16/20",2019,25.45,4.94,28.07,23.14,87.25,6.52,2.32
"19.GS.C2.UYT.36.setA.MK","Mokwa","Mokwa20","Southern Guinea Savanna","6/27/19","5/16/20",2019,25.71,8.86,30.59,21.73,81.94,6.01,1.59
"19.GS.C2.UYT.36.setA.MK","Mokwa","Mokwa20","Southern Guinea Savanna","6/27/19","5/16/20",2019,27.29,11.01,32.82,21.81,74.19,0.23,1.6
"19.GS.C2.UYT.36.setA.MK","Mokwa","Mokwa20","Southern Guinea Savanna","6/27/19","5/16/20",2019,25.3,4.3,27.61,23.31,87,22.91,1.62
"19.GS.C2.UYT.36.setA.MK","Mokwa","Mokwa20","Southern Guinea Savanna","6/27/19","5/16/20",2019,26.52,7.61,30.68,23.07,82.88,10,1.63
