"loc","year","env","trial","rep","gen","prop_hav","trait","y"
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1262P0002",0.75,"dyld",17.1125
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1297P0019",0.9,"dyld",14.625
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1131P0001",0.4,"dyld",3.5625
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"IITA-TMS-IBA000070",0.6,"dyld",16.70625
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"IITA-TMS-IBA982101",0.65,"dyld",8.575
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"IITA-TMS-IBA30572",0.45,"dyld",5.28125
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS13F1114P0001",1,"dyld",8.55
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMEB419",0.75,"dyld",16.8625
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1036P0007",0.75,"dyld",18.5
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1312P0003",0.85,"dyld",13.965625
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1035P0004",0.85,"dyld",19.9875
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1120P0003",0.6,"dyld",6.70625
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1306P0015",0.55,"dyld",9.225
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1306P0020",1,"dyld",12.25625
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS13F1021P0008",0.85,"dyld",7.0125
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS13F1182P0002",1,"dyld",13.528125
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1035P0007",0.9,"dyld",15.49375
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1310P0004",0.25,"dyld",6.6375
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1291P0011",0.9,"dyld",17.45625
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1311P0002",0.55,"dyld",9.25
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1208P0007",0.45,"dyld",5.5
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1224P0004",0.65,"dyld",13.18125
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS13F1114P0001",0.8,"dyld",11.4
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1035P0004",0.9,"dyld",15.6
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1194P0002",0.5,"dyld",10.175
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1036P0007",0.45,"dyld",11.15625
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1208P0007",0.35,"dyld",11.925
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1022P0006",0.55,"dyld",8.2875
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1001P0004",0.55,"dyld",9.734375
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1297P0019",0.95,"dyld",18.76875
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1291P0011",1,"dyld",11.25
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1120P0003",0.85,"dyld",6.496875
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1306P0015",0.4,"dyld",7.071875
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1016P0006",0.9,"dyld",13.3
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1312P0003",0.55,"dyld",11.5
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1262P0002",0.9,"dyld",22.475
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1131P0001",0.15,"dyld",2.925
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1049P0001",0.4,"dyld",10.521875
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS13F1461P0002",0.8,"dyld",3.7125
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1300P0008",0.6,"dyld",8.04375
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1303P0012",1,"dyld",16.84375
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS13F2061P0005",0.9,"dyld",11.6375
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS13F1182P0002",0.9,"dyld",14.453125
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1223P0007",0.85,"dyld",18
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1311P0002",0.5,"dyld",11.05
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"IITA-TMS-IBA000070",0.65,"dyld",11.81875
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"IITA-TMS-IBA982101",0.75,"dyld",12.0125
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1306P0020",0.95,"dyld",14.6625
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS13F1021P0008",0.55,"dyld",8.09375
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1310P0004",0.5,"dyld",9.45
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMEB419",0.45,"dyld",15.3
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1195P0005",0.5,"dyld",7.95625
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"IITA-TMS-IBA980581",0.75,"dyld",13.6
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1035P0007",0.9,"dyld",19.475
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1285P0017",0.75,"dyld",19.25
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"IITA-TMS-IBA30572",0.6,"dyld",12
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS13F2207P0001",1,"dyld",12.6
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1310P0004",0.2,"dyld",6.5625
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1306P0015",0.15,"dyld",4.625
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1001P0004",0.45,"dyld",9.9
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1303P0012",0.75,"dyld",25.715625
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1285P0017",0.55,"dyld",10.75
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMEB419",0.9,"dyld",21.6125
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1022P0006",0.85,"dyld",23.75
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"IITA-TMS-IBA000070",0.7,"dyld",18.0625
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1306P0020",0.75,"dyld",11.75
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1195P0005",0.4,"dyld",8.19375
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1262P0002",0.45,"dyld",15.96875
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1049P0001",0.6,"dyld",11.01875
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1131P0001",0.4,"dyld",8.896875
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS13F1461P0002",0.8,"dyld",12.140625
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1312P0003",0.6,"dyld",12.684375
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS13F1021P0008",0.6,"dyld",10.575
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1311P0002",0.6,"dyld",12.46875
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1208P0007",0.45,"dyld",9.25
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1036P0007",0.6,"dyld",14.8
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1300P0008",0.65,"dyld",7.125
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1035P0007",0.55,"dyld",14.015625
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1194P0002",0.6,"dyld",9.975
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1291P0011",0.65,"dyld",16.575
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1297P0019",1,"dyld",19.5
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS13F2061P0005",0.9,"dyld",11.1625
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1016P0006",0.7,"dyld",18.225
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1035P0004",0.9,"dyld",18
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"IITA-TMS-IBA982101",0.35,"dyld",6.125
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1223P0007",0.55,"dyld",11.34375
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"IITA-TMS-IBA30572",0.5,"dyld",10.3125
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"IITA-TMS-IBA980581",0.8,"dyld",16.125
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1224P0004",0.8,"dyld",13.1625
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS13F2207P0001",1,"dyld",12.46875
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1120P0003",0.55,"dyld",8.53125
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS13F1114P0001",1,"dyld",10.2375
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS13F1182P0002",0.95,"dyld",17.425
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1223P0007",1,"dyld",9.153125
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1194P0002",1,"dyld",8.559375
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1195P0005",1,"dyld",8.6625
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1303P0012",1,"dyld",8.2
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS13F2207P0001",1,"dyld",10.609375
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1285P0017",1,"dyld",9.1875
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1224P0004",1,"dyld",5.521875
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"IITA-TMS-IBA980581",1,"dyld",8.790625
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1016P0006",1,"dyld",4.63125
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1300P0008",1,"dyld",5.25
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS13F2061P0005",1,"dyld",2.625
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS13F1461P0002",1,"dyld",4.434375
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1001P0004",1,"dyld",5.425
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1049P0001",1,"dyld",3.28125
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1022P0006",1,"dyld",3.15
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1262P0002",1,"dyld",6.34375
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1297P0019",1,"dyld",5.521875
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1131P0001",1,"dyld",6.8875
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"IITA-TMS-IBA000070",1,"dyld",10.2
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"IITA-TMS-IBA982101",1,"dyld",7.0875
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"IITA-TMS-IBA30572",1,"dyld",8.428125
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS13F1114P0001",1,"dyld",5.8
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMEB419",1,"dyld",5.909375
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1036P0007",1,"dyld",10.40625
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1312P0003",1,"dyld",6.4125
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1035P0004",1,"dyld",7.5375
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1120P0003",1,"dyld",3.290625
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1306P0015",1,"dyld",9.775
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1306P0020",1,"dyld",10.559375
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS13F1021P0008",1,"dyld",10.4125
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS13F1182P0002",1,"dyld",7.975
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1035P0007",1,"dyld",4.440625
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1310P0004",1,"dyld",6.525
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1291P0011",1,"dyld",7.0875
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1311P0002",1,"dyld",4.846875
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1208P0007",1,"dyld",4.6875
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1224P0004",1,"dyld",3.815625
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS13F1114P0001",1,"dyld",4.228125
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1035P0004",1,"dyld",5.63125
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1194P0002",1,"dyld",5.4375
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1036P0007",1,"dyld",7
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1208P0007",1,"dyld",4.621875
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1022P0006",1,"dyld",3.59375
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1001P0004",1,"dyld",8.521875
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1297P0019",1,"dyld",8.96875
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1291P0011",1,"dyld",2.475
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1120P0003",1,"dyld",5.95
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1306P0015",1,"dyld",10.5
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1016P0006",1,"dyld",5.328125
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1312P0003",1,"dyld",6.2
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1262P0002",1,"dyld",10.209375
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1131P0001",1,"dyld",7.8625
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1049P0001",1,"dyld",4.6875
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS13F1461P0002",1,"dyld",4.1625
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1300P0008",1,"dyld",5.075
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1303P0012",1,"dyld",2.7125
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS13F2061P0005",1,"dyld",6.39375
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS13F1182P0002",1,"dyld",3.984375
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1223P0007",1,"dyld",2.1
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1311P0002",1,"dyld",6.909375
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"IITA-TMS-IBA000070",1,"dyld",6.978125
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"IITA-TMS-IBA982101",1,"dyld",6.5625
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1306P0020",1,"dyld",4.9
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS13F1021P0008",1,"dyld",5.44375
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1310P0004",1,"dyld",3.08125
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMEB419",1,"dyld",3.08125
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1195P0005",1,"dyld",7.63125
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"IITA-TMS-IBA980581",1,"dyld",6.665625
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1035P0007",1,"dyld",7.0125
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1285P0017",1,"dyld",6.615625
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"IITA-TMS-IBA30572",1,"dyld",4.9875
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS13F2207P0001",1,"dyld",5.909375
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS14F1310P0004",1,"dyld",4.9875
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS14F1306P0015",1,"dyld",6.5875
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS14F1001P0004",1,"dyld",7.4
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS14F1303P0012",1,"dyld",8.075
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS14F1285P0017",1,"dyld",10.075
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMEB419",1,"dyld",7.63125
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS14F1022P0006",1,"dyld",6.75
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"IITA-TMS-IBA000070",1,"dyld",6.175
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS14F1306P0020",1,"dyld",7.846875
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS14F1195P0005",1,"dyld",6.015625
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS14F1262P0002",1,"dyld",8.353125
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS14F1049P0001",1,"dyld",6.975
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS14F1131P0001",1,"dyld",7.21875
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS13F1461P0002",1,"dyld",4.021875
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS14F1312P0003",1,"dyld",6.9
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS13F1021P0008",1,"dyld",8.065625
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS14F1311P0002",1,"dyld",8.421875
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS14F1208P0007",1,"dyld",8.075
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS14F1036P0007",1,"dyld",8.1
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS14F1300P0008",1,"dyld",7.3625
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS14F1035P0007",1,"dyld",6.4
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS14F1194P0002",1,"dyld",4.7125
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS14F1291P0011",1,"dyld",5.896875
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS14F1297P0019",1,"dyld",2.625
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS13F2061P0005",1,"dyld",2.975
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS14F1016P0006",1,"dyld",2.55
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS14F1035P0004",1,"dyld",6.7
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"IITA-TMS-IBA982101",1,"dyld",8.34375
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS14F1223P0007",1,"dyld",7.7
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"IITA-TMS-IBA30572",1,"dyld",7.8
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"IITA-TMS-IBA980581",1,"dyld",10.8
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS14F1224P0004",1,"dyld",4.25
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS13F2207P0001",1,"dyld",7.16875
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS14F1120P0003",1,"dyld",4.025
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS13F1114P0001",1,"dyld",3.08125
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS13F1182P0002",1,"dyld",5.25
"Kano",2019,"Kano19","18UYT36setAKN",1,"TMS14F1223P0007",1,"dyld",6.8425
"Kano",2019,"Kano19","18UYT36setAKN",1,"TMS14F1194P0002",0.9,"dyld",3.66
"Kano",2019,"Kano19","18UYT36setAKN",1,"TMS14F1195P0005",0.75,"dyld",1.51
"Kano",2019,"Kano19","18UYT36setAKN",1,"TMS14F1303P0012",0.5,"dyld",0.8409375
"Kano",2019,"Kano19","18UYT36setAKN",1,"TMS13F2207P0001",NA,"dyld",NA
"Kano",2019,"Kano19","18UYT36setAKN",1,"TMS14F1285P0017",0.75,"dyld",0.7975
"Kano",2019,"Kano19","18UYT36setAKN",1,"TMS14F1224P0004",0.75,"dyld",1.4625
"Kano",2019,"Kano19","18UYT36setAKN",1,"IITA-TMS-IBA980581",0.75,"dyld",2.53125
"Kano",2019,"Kano19","18UYT36setAKN",1,"TMS14F1016P0006",1,"dyld",8.58
"Kano",2019,"Kano19","18UYT36setAKN",1,"TMS14F1300P0008",1,"dyld",4.335
"Kano",2019,"Kano19","18UYT36setAKN",1,"TMS13F2061P0005",1,"dyld",6.20625
"Kano",2019,"Kano19","18UYT36setAKN",1,"TMS13F1461P0002",1,"dyld",8.47
"Kano",2019,"Kano19","18UYT36setAKN",1,"TMS14F1001P0004",1,"dyld",3.561875
"Kano",2019,"Kano19","18UYT36setAKN",1,"TMS14F1049P0001",1,"dyld",3.07125
"Kano",2019,"Kano19","18UYT36setAKN",1,"TMS14F1022P0006",NA,"dyld",NA
"Kano",2019,"Kano19","18UYT36setAKN",1,"TMS14F1262P0002",NA,"dyld",NA
"Kano",2019,"Kano19","18UYT36setAKN",1,"TMS14F1297P0019",1,"dyld",1.875
"Kano",2019,"Kano19","18UYT36setAKN",1,"TMS14F1131P0001",0.5,"dyld",1.005
"Kano",2019,"Kano19","18UYT36setAKN",1,"IITA-TMS-IBA000070",1,"dyld",8.1546875
"Kano",2019,"Kano19","18UYT36setAKN",1,"IITA-TMS-IBA982101",1,"dyld",4.0625
"Kano",2019,"Kano19","18UYT36setAKN",1,"IITA-TMS-IBA30572",0.9,"dyld",3.6928125
"Kano",2019,"Kano19","18UYT36setAKN",1,"TMS13F1114P0001",1,"dyld",7.96125
"Kano",2019,"Kano19","18UYT36setAKN",1,"TMEB419",1,"dyld",3.74625
"Kano",2019,"Kano19","18UYT36setAKN",1,"TMS14F1036P0007",0.75,"dyld",2.1634375
"Kano",2019,"Kano19","18UYT36setAKN",1,"TMS14F1312P0003",0.25,"dyld",NA
"Kano",2019,"Kano19","18UYT36setAKN",1,"TMS14F1035P0004",0.6,"dyld",NA
"Kano",2019,"Kano19","18UYT36setAKN",1,"TMS14F1120P0003",0.6,"dyld",NA
"Kano",2019,"Kano19","18UYT36setAKN",1,"TMS14F1306P0015",0.5,"dyld",2.4025
"Kano",2019,"Kano19","18UYT36setAKN",1,"TMS14F1306P0020",1,"dyld",9.125
"Kano",2019,"Kano19","18UYT36setAKN",1,"TMS13F1021P0008",1,"dyld",NA
"Kano",2019,"Kano19","18UYT36setAKN",1,"TMS13F1182P0002",1,"dyld",4.1503125
"Kano",2019,"Kano19","18UYT36setAKN",1,"TMS14F1035P0007",1,"dyld",6.26
"Kano",2019,"Kano19","18UYT36setAKN",1,"TMS14F1310P0004",0.5,"dyld",1.8125
"Kano",2019,"Kano19","18UYT36setAKN",1,"TMS14F1291P0011",0.75,"dyld",NA
"Kano",2019,"Kano19","18UYT36setAKN",1,"TMS14F1311P0002",0.1,"dyld",NA
"Kano",2019,"Kano19","18UYT36setAKN",1,"TMS14F1208P0007",0.5,"dyld",NA
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1224P0004",1,"dyld",8.275
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS13F1114P0001",1,"dyld",7.986
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1035P0004",1,"dyld",NA
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1194P0002",1,"dyld",NA
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1036P0007",0.75,"dyld",0.81075
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1208P0007",0.85,"dyld",0.99375
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1022P0006",1,"dyld",1.34475
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1001P0004",1,"dyld",3.65025
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1297P0019",1,"dyld",5.09375
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1291P0011",1,"dyld",5.85
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1120P0003",1,"dyld",2.5575
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1306P0015",1,"dyld",6.19925
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1016P0006",1,"dyld",5.201875
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1312P0003",1,"dyld",0.761875
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1262P0002",1,"dyld",NA
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1131P0001",1,"dyld",NA
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1049P0001",0.9,"dyld",3.78
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS13F1461P0002",1,"dyld",5.313
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1300P0008",0.85,"dyld",3.437625
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1303P0012",1,"dyld",6.625125
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS13F2061P0005",1,"dyld",10.51625
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS13F1182P0002",1,"dyld",6.32
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1223P0007",1,"dyld",3.275
